customer_id,first_name,last_name,email,city,country,user,code
cust-01415,John,Williams,jwilliams@radon.com,Brisbane,Australia,data1,9407
cust-01416,Sophia,Rodriguez,srodriguez@radon.com,Manchester,England,info1,1885
cust-01417,Sophia,Williams,swilliams@ryzen.com,Melbourne,Australia,data2,5440
cust-01418,Isabella,Johnson,ijohnson@ideapad.com,Birmingham,England,info1,9594
cust-01419,Sophia,Miller,smiller@ryzen.com,Sydney,Australia,data2,1329
cust-01420,Noah,Brown,nbrown@ryzen.com,Bangalore,India,data2,3763
cust-01421,Noah,Davis,ndavis@radon.com,Manchester,England,data1,5319
cust-01422,Liam,Rodriguez,lrodriguez@ideapad.com,Sydney,Australia,data1,3086
cust-01423,Isabella,Smith,ismith@radon.com,London,England,info1,7250
cust-01424,Isabella,Miller,imiller@ryzen.com,Manchester,England,data1,9326
cust-01425,John,Williams,jwilliams@ideapad.com,Bangalore,India,data2,4831
cust-01426,James,Rodriguez,jrodriguez@radon.com,Bangalore,India,data2,2339
cust-01427,James,Johnson,jjohnson@ryzen.com,Manchester,England,info1,8619
cust-01428,Michael,Jones,mjones@ideapad.com,Sydney,Australia,data1,6901
cust-01429,Olivia,Williams,owilliams@ideapad.com,Sydney,Australia,data1,7486
cust-01430,Noah,Jones,njones@ryzen.com,Manchester,England,info1,4814
cust-01431,Olivia,Miller,omiller@ryzen.com,Manchester,England,data2,6878
cust-01432,Sophia,Miller,smiller@ryzen.com,Mumbai,India,data1,9744
cust-01433,Noah,Brown,nbrown@radon.com,Los Angeles,USA,data2,4044
cust-01434,Noah,Rodriguez,nrodriguez@ryzen.com,Chicago,USA,data1,5610
cust-01435,Michael,Rodriguez,mrodriguez@ideapad.com,Birmingham,England,data1,2401
cust-01436,Isabella,Johnson,ijohnson@ideapad.com,Melbourne,Australia,data2,3053
cust-01437,James,Johnson,jjohnson@ideapad.com,Delhi,India,data2,5548
cust-01438,John,Johnson,jjohnson@ryzen.com,Bangalore,India,info1,1992
cust-01439,Olivia,Williams,owilliams@ryzen.com,Chicago,USA,data1,2789
cust-01440,Emma,Smith,esmith@ryzen.com,Delhi,India,data1,6690
cust-01441,John,Williams,jwilliams@radon.com,Mumbai,India,data2,2287
cust-01442,John,Davis,jdavis@ideapad.com,Melbourne,Australia,data2,5412
cust-01443,Ava,Miller,amiller@radon.com,Sydney,Australia,info1,4297
cust-01444,Isabella,Smith,ismith@ryzen.com,Melbourne,Australia,info1,7562
cust-01445,Michael,Jones,mjones@ideapad.com,Bangalore,India,data2,8956
cust-01446,Sophia,Jones,sjones@ideapad.com,Melbourne,Australia,info1,1976
cust-01447,Liam,Smith,lsmith@ideapad.com,Chicago,USA,info1,6494
cust-01448,Noah,Rodriguez,nrodriguez@ryzen.com,Delhi,India,info1,9740
cust-01449,James,Martinez,jmartinez@radon.com,Los Angeles,USA,data1,7525
cust-01450,James,Williams,jwilliams@ideapad.com,London,England,data2,1547
cust-01451,John,Brown,jbrown@radon.com,London,England,data1,5387
cust-01452,Michael,Martinez,mmartinez@ryzen.com,Los Angeles,USA,data2,7145
cust-01453,Emma,Miller,emiller@radon.com,Melbourne,Australia,data2,6575
cust-01454,Isabella,Garcia,igarcia@radon.com,Chicago,USA,data1,2060
cust-01455,Emma,Jones,ejones@ideapad.com,Mumbai,India,info1,7297
cust-01456,Isabella,Rodriguez,irodriguez@ideapad.com,Chicago,USA,info1,8119
cust-01457,Emma,Miller,emiller@ryzen.com,Delhi,India,data1,9771
cust-01458,Sophia,Martinez,smartinez@radon.com,Chicago,USA,data2,8573
cust-01459,John,Johnson,jjohnson@ryzen.com,Melbourne,Australia,info1,9820
cust-01460,Sophia,Davis,sdavis@ideapad.com,Sydney,Australia,data2,1014
cust-01461,Sophia,Rodriguez,srodriguez@ideapad.com,Birmingham,England,data1,7868
cust-01462,Ava,Johnson,ajohnson@ideapad.com,Brisbane,Australia,data1,8358
cust-01463,Isabella,Rodriguez,irodriguez@ideapad.com,Manchester,England,data2,3095
cust-01464,James,Davis,jdavis@ideapad.com,London,England,data1,5183
cust-01465,Noah,Brown,nbrown@radon.com,Sydney,Australia,data1,3751
cust-01466,James,Miller,jmiller@ideapad.com,New York,USA,data1,1071
cust-01467,Liam,Rodriguez,lrodriguez@ideapad.com,Birmingham,England,data1,3844
cust-01468,Liam,Smith,lsmith@radon.com,Sydney,Australia,data1,9873
cust-01469,James,Smith,jsmith@radon.com,New York,USA,data2,9523
cust-01470,James,Williams,jwilliams@ryzen.com,London,England,info1,5763
cust-01471,Emma,Davis,edavis@radon.com,Delhi,India,info1,9991
cust-01472,Noah,Smith,nsmith@radon.com,Los Angeles,USA,data2,7531
cust-01473,Michael,Davis,mdavis@ryzen.com,Brisbane,Australia,data1,3061
cust-01474,Liam,Davis,ldavis@ryzen.com,Bangalore,India,info1,5105
cust-01475,James,Johnson,jjohnson@radon.com,Mumbai,India,info1,9127
cust-01476,Isabella,Johnson,ijohnson@radon.com,Manchester,England,data1,5435
cust-01477,Olivia,Martinez,omartinez@ideapad.com,Mumbai,India,data1,8146
cust-01478,James,Martinez,jmartinez@ryzen.com,Los Angeles,USA,info1,2091
cust-01479,Sophia,Davis,sdavis@ideapad.com,London,England,data2,8604
cust-01480,John,Garcia,jgarcia@ideapad.com,Los Angeles,USA,info1,4693
cust-01481,John,Jones,jjones@ideapad.com,Bangalore,India,info1,9563
cust-01482,Michael,Garcia,mgarcia@ideapad.com,Manchester,England,data2,6568
cust-01483,Noah,Johnson,njohnson@ideapad.com,Bangalore,India,data1,5102
cust-01484,James,Garcia,jgarcia@ryzen.com,Chicago,USA,data1,4724
cust-01485,Liam,Davis,ldavis@ryzen.com,Manchester,England,info1,6150
cust-01486,Emma,Martinez,emartinez@ideapad.com,Los Angeles,USA,data2,1852
cust-01487,Sophia,Garcia,sgarcia@ideapad.com,Birmingham,England,info1,8872
cust-01488,Isabella,Johnson,ijohnson@ideapad.com,Chicago,USA,data1,4503
cust-01489,Olivia,Garcia,ogarcia@radon.com,Brisbane,Australia,info1,5411
cust-01490,Olivia,Smith,osmith@ideapad.com,London,England,data2,8501
cust-01491,Sophia,Jones,sjones@ideapad.com,Melbourne,Australia,info1,2256
cust-01492,John,Martinez,jmartinez@ryzen.com,Bangalore,India,info1,2181
cust-01493,Sophia,Martinez,smartinez@ideapad.com,Chicago,USA,data2,7997
cust-01494,Liam,Brown,lbrown@ryzen.com,London,England,info1,4056
cust-01495,Sophia,Smith,ssmith@radon.com,Melbourne,Australia,data1,6899
cust-01496,Noah,Smith,nsmith@radon.com,Mumbai,India,data1,8349
cust-01497,Emma,Davis,edavis@ideapad.com,Birmingham,England,data1,6835
cust-01498,Michael,Garcia,mgarcia@radon.com,Delhi,India,info1,8566
cust-01499,Emma,Brown,ebrown@ryzen.com,London,England,data2,5887
cust-01500,Liam,Martinez,lmartinez@ideapad.com,Chicago,USA,data1,3076
cust-01501,James,Miller,jmiller@ryzen.com,Brisbane,Australia,data1,6030
cust-01502,Olivia,Rodriguez,orodriguez@ideapad.com,Melbourne,Australia,data2,2103
cust-01503,Olivia,Brown,obrown@ideapad.com,Manchester,England,info1,6269
cust-01504,Isabella,Garcia,igarcia@ryzen.com,Mumbai,India,data1,9926
cust-01505,James,Davis,jdavis@ryzen.com,Bangalore,India,data2,8645
cust-01506,John,Johnson,jjohnson@radon.com,Birmingham,England,info1,5641
cust-01507,Olivia,Williams,owilliams@radon.com,Delhi,India,data2,8827
cust-01508,Sophia,Garcia,sgarcia@ryzen.com,Brisbane,Australia,data2,7480
cust-01509,Liam,Davis,ldavis@radon.com,Sydney,Australia,data2,1112
cust-01510,Ava,Williams,awilliams@ideapad.com,Sydney,Australia,data1,1684
cust-01511,Emma,Williams,ewilliams@ryzen.com,Sydney,Australia,data1,3777
cust-01512,Olivia,Smith,osmith@ryzen.com,Chicago,USA,data1,4843
cust-01513,Michael,Davis,mdavis@ryzen.com,New York,USA,data2,6140
cust-01514,John,Johnson,jjohnson@ideapad.com,Bangalore,India,data1,2154
cust-01515,Noah,Garcia,ngarcia@ideapad.com,New York,USA,data2,8644
cust-01516,James,Davis,jdavis@ryzen.com,New York,USA,data1,4742
cust-01517,Sophia,Brown,sbrown@radon.com,Sydney,Australia,info1,5072
cust-01518,John,Davis,jdavis@ryzen.com,Delhi,India,data2,5156
cust-01519,Isabella,Davis,idavis@ryzen.com,Delhi,India,data2,9875
cust-01520,Michael,Jones,mjones@radon.com,Bangalore,India,data2,2936
cust-01521,Noah,Garcia,ngarcia@ideapad.com,Bangalore,India,info1,1717
cust-01522,Liam,Brown,lbrown@ryzen.com,Chicago,USA,info1,6786
cust-01523,Sophia,Jones,sjones@radon.com,Delhi,India,data2,2064
cust-01524,Liam,Johnson,ljohnson@radon.com,Brisbane,Australia,info1,6086
cust-01525,Ava,Jones,ajones@ideapad.com,Delhi,India,info1,4219
cust-01526,Liam,Davis,ldavis@ideapad.com,Brisbane,Australia,info1,4900
cust-01527,Liam,Smith,lsmith@ryzen.com,Manchester,England,data1,7115
cust-01528,Noah,Rodriguez,nrodriguez@radon.com,Los Angeles,USA,data1,1432
cust-01529,John,Garcia,jgarcia@ideapad.com,Melbourne,Australia,info1,9852
cust-01530,Ava,Garcia,agarcia@radon.com,Bangalore,India,data2,2427
cust-01531,Ava,Davis,adavis@radon.com,Chicago,USA,info1,8021
cust-01532,Olivia,Davis,odavis@ideapad.com,Sydney,Australia,info1,2618
cust-01533,Liam,Davis,ldavis@ideapad.com,Birmingham,England,data2,9173
cust-01534,John,Davis,jdavis@radon.com,Chicago,USA,data1,1698
cust-01535,Sophia,Johnson,sjohnson@radon.com,Bangalore,India,data1,1085
cust-01536,Sophia,Williams,swilliams@ryzen.com,London,England,data2,1751
cust-01537,John,Garcia,jgarcia@ideapad.com,Delhi,India,data1,3912
cust-01538,Liam,Smith,lsmith@ideapad.com,London,England,data2,8030
cust-01539,Michael,Williams,mwilliams@radon.com,London,England,info1,4888
cust-01540,Noah,Smith,nsmith@ryzen.com,New York,USA,data2,2643
cust-01541,John,Garcia,jgarcia@radon.com,Brisbane,Australia,data2,1369
cust-01542,Ava,Brown,abrown@radon.com,Bangalore,India,data2,1516
cust-01543,Noah,Jones,njones@radon.com,Delhi,India,data2,3614
cust-01544,Sophia,Jones,sjones@ryzen.com,Sydney,Australia,data1,3236
cust-01545,Emma,Davis,edavis@radon.com,Delhi,India,data1,4168
cust-01546,Ava,Johnson,ajohnson@ideapad.com,Chicago,USA,info1,7317
cust-01547,Isabella,Miller,imiller@radon.com,Los Angeles,USA,data2,7605
cust-01548,John,Johnson,jjohnson@radon.com,Manchester,England,data2,5977
cust-01549,Sophia,Williams,swilliams@ideapad.com,Chicago,USA,data1,1277
cust-01550,Sophia,Garcia,sgarcia@ideapad.com,Delhi,India,data1,3886
cust-01551,Liam,Brown,lbrown@ryzen.com,Chicago,USA,info1,3657
cust-01552,Liam,Miller,lmiller@radon.com,Delhi,India,data1,9037
cust-01553,Ava,Smith,asmith@ideapad.com,Birmingham,England,info1,5573
cust-01554,Sophia,Rodriguez,srodriguez@ideapad.com,Melbourne,Australia,data1,3699
cust-01555,Noah,Davis,ndavis@ideapad.com,London,England,data1,9791
cust-01556,Sophia,Johnson,sjohnson@radon.com,Sydney,Australia,data1,1242
cust-01557,Ava,Johnson,ajohnson@ideapad.com,Delhi,India,data1,9041
cust-01558,Liam,Davis,ldavis@ideapad.com,Mumbai,India,info1,9718
cust-01559,Olivia,Martinez,omartinez@ryzen.com,Brisbane,Australia,data2,2784
cust-01560,Ava,Williams,awilliams@ideapad.com,Bangalore,India,info1,2847
cust-01561,Isabella,Garcia,igarcia@ryzen.com,Sydney,Australia,data2,9182
cust-01562,John,Johnson,jjohnson@radon.com,Mumbai,India,data1,9817
cust-01563,Isabella,Brown,ibrown@ryzen.com,Brisbane,Australia,data1,5465
cust-01564,Olivia,Smith,osmith@radon.com,Manchester,England,info1,1388
cust-01565,Sophia,Williams,swilliams@ideapad.com,Manchester,England,info1,3096
cust-01566,John,Smith,jsmith@ideapad.com,London,England,data1,5011
cust-01567,Noah,Smith,nsmith@radon.com,Melbourne,Australia,data1,1094
cust-01568,Michael,Johnson,mjohnson@radon.com,London,England,info1,2584
cust-01569,Olivia,Martinez,omartinez@ideapad.com,Melbourne,Australia,info1,5794
cust-01570,James,Davis,jdavis@radon.com,Manchester,England,info1,3971
cust-01571,James,Rodriguez,jrodriguez@ryzen.com,Melbourne,Australia,data1,6103
cust-01572,Michael,Rodriguez,mrodriguez@ryzen.com,Bangalore,India,data2,3910
cust-01573,Sophia,Jones,sjones@ryzen.com,Manchester,England,info1,7648
cust-01574,Michael,Brown,mbrown@ideapad.com,Brisbane,Australia,info1,5246
cust-01575,Sophia,Smith,ssmith@ryzen.com,Bangalore,India,info1,4793
cust-01576,Isabella,Brown,ibrown@radon.com,Brisbane,Australia,info1,3414
cust-01577,Sophia,Brown,sbrown@ryzen.com,Mumbai,India,info1,1966
cust-01578,Michael,Johnson,mjohnson@ideapad.com,New York,USA,data1,9612
cust-01579,Michael,Garcia,mgarcia@ideapad.com,Melbourne,Australia,data1,9268
cust-01580,James,Miller,jmiller@ryzen.com,Bangalore,India,data1,1594
cust-01581,Michael,Smith,msmith@ryzen.com,Brisbane,Australia,data2,2607
cust-01582,Ava,Williams,awilliams@ryzen.com,Chicago,USA,info1,9907
cust-01583,Liam,Williams,lwilliams@ideapad.com,Los Angeles,USA,data2,6836
cust-01584,John,Brown,jbrown@radon.com,Bangalore,India,data2,8645
cust-01585,Olivia,Smith,osmith@ryzen.com,Birmingham,England,info1,9403
cust-01586,Emma,Jones,ejones@radon.com,London,England,data2,9486
cust-01587,James,Johnson,jjohnson@ryzen.com,New York,USA,data2,9882
cust-01588,Michael,Smith,msmith@radon.com,Bangalore,India,data1,6597
cust-01589,James,Miller,jmiller@ideapad.com,Delhi,India,data2,8724
cust-01590,Sophia,Miller,smiller@radon.com,London,England,info1,4912
cust-01591,Emma,Brown,ebrown@radon.com,Bangalore,India,data2,8715
cust-01592,Sophia,Miller,smiller@ideapad.com,Brisbane,Australia,data1,9097
cust-01593,Sophia,Martinez,smartinez@radon.com,Birmingham,England,info1,7499
cust-01594,Isabella,Johnson,ijohnson@ryzen.com,Los Angeles,USA,data1,1024
cust-01595,John,Johnson,jjohnson@ideapad.com,Birmingham,England,info1,6978
cust-01596,Liam,Jones,ljones@ryzen.com,New York,USA,data2,5992
cust-01597,Emma,Martinez,emartinez@ryzen.com,Birmingham,England,data2,8881
cust-01598,Olivia,Davis,odavis@radon.com,Mumbai,India,data1,2568
cust-01599,Sophia,Smith,ssmith@ryzen.com,Melbourne,Australia,data2,1769
cust-01600,Isabella,Williams,iwilliams@ryzen.com,Sydney,Australia,info1,8048
cust-01601,Michael,Brown,mbrown@ryzen.com,Brisbane,Australia,data1,7722
cust-01602,Liam,Jones,ljones@ideapad.com,Mumbai,India,data1,1687
cust-01603,John,Williams,jwilliams@ideapad.com,Birmingham,England,data1,8158
cust-01604,Michael,Martinez,mmartinez@ideapad.com,New York,USA,data1,1217
cust-01605,Ava,Garcia,agarcia@radon.com,Sydney,Australia,info1,7569
cust-01606,Emma,Rodriguez,erodriguez@ideapad.com,Birmingham,England,info1,5796
cust-01607,Michael,Miller,mmiller@radon.com,Sydney,Australia,info1,7654
cust-01608,James,Johnson,jjohnson@ideapad.com,Melbourne,Australia,info1,1654
cust-01609,Isabella,Brown,ibrown@ideapad.com,Bangalore,India,data2,4911
cust-01610,Liam,Smith,lsmith@ryzen.com,London,England,info1,5959
cust-01611,Noah,Miller,nmiller@ryzen.com,Bangalore,India,data2,4242
cust-01612,James,Miller,jmiller@ryzen.com,Delhi,India,info1,8225
cust-01613,John,Martinez,jmartinez@ideapad.com,Delhi,India,data2,3895
cust-01614,Emma,Garcia,egarcia@ryzen.com,New York,USA,data1,4230
cust-01615,Ava,Martinez,amartinez@radon.com,Brisbane,Australia,info1,6678
cust-01616,James,Rodriguez,jrodriguez@radon.com,Chicago,USA,data1,5565
cust-01617,Noah,Smith,nsmith@ryzen.com,New York,USA,data2,4930
cust-01618,Olivia,Johnson,ojohnson@ryzen.com,New York,USA,data1,8042
cust-01619,Noah,Jones,njones@ryzen.com,Mumbai,India,info1,2913
cust-01620,Noah,Martinez,nmartinez@ideapad.com,Bangalore,India,data2,9897
cust-01621,Ava,Garcia,agarcia@ideapad.com,Sydney,Australia,data1,7620
cust-01622,John,Garcia,jgarcia@radon.com,Birmingham,England,data2,2622
cust-01623,Emma,Jones,ejones@radon.com,Chicago,USA,info1,9912
cust-01624,Michael,Miller,mmiller@radon.com,Mumbai,India,data1,1071
cust-01625,James,Johnson,jjohnson@ryzen.com,Sydney,Australia,data2,6246
cust-01626,Isabella,Martinez,imartinez@radon.com,New York,USA,data2,4372
cust-01627,Sophia,Rodriguez,srodriguez@radon.com,Los Angeles,USA,data2,8139
cust-01628,Isabella,Johnson,ijohnson@ideapad.com,New York,USA,info1,6366
cust-01629,Liam,Williams,lwilliams@ideapad.com,Brisbane,Australia,info1,4584
cust-01630,Emma,Garcia,egarcia@radon.com,New York,USA,data2,4454
cust-01631,Olivia,Brown,obrown@ideapad.com,Bangalore,India,data1,8261
cust-01632,Ava,Davis,adavis@ideapad.com,London,England,data1,7359
cust-01633,Liam,Smith,lsmith@ideapad.com,Brisbane,Australia,data2,7557
cust-01634,Michael,Martinez,mmartinez@radon.com,London,England,data2,2553
cust-01635,Michael,Davis,mdavis@ryzen.com,New York,USA,info1,9787
cust-01636,Ava,Brown,abrown@ryzen.com,Delhi,India,data2,4116
cust-01637,John,Garcia,jgarcia@ryzen.com,Brisbane,Australia,data2,7744
cust-01638,Sophia,Davis,sdavis@ideapad.com,Mumbai,India,info1,5503
cust-01639,Sophia,Rodriguez,srodriguez@radon.com,Delhi,India,info1,3553
cust-01640,Isabella,Davis,idavis@ryzen.com,Chicago,USA,data1,6776
cust-01641,Ava,Williams,awilliams@radon.com,Bangalore,India,info1,1886
cust-01642,Emma,Rodriguez,erodriguez@ideapad.com,Los Angeles,USA,data2,3393
cust-01643,Emma,Smith,esmith@ideapad.com,Sydney,Australia,data1,1142
cust-01644,Ava,Brown,abrown@ideapad.com,New York,USA,data1,4644
cust-01645,Michael,Rodriguez,mrodriguez@ryzen.com,Delhi,India,data2,8920
cust-01646,Ava,Davis,adavis@radon.com,London,England,data2,8126
cust-01647,Emma,Davis,edavis@ryzen.com,Manchester,England,data2,8517
cust-01648,Liam,Williams,lwilliams@ideapad.com,Manchester,England,info1,2335
cust-01649,Olivia,Davis,odavis@ryzen.com,Chicago,USA,info1,6124
cust-01650,Ava,Jones,ajones@ryzen.com,Los Angeles,USA,info1,4525
cust-01651,Sophia,Johnson,sjohnson@radon.com,Mumbai,India,data1,4349
cust-01652,John,Jones,jjones@ideapad.com,Los Angeles,USA,data2,1235
cust-01653,Michael,Miller,mmiller@ideapad.com,Birmingham,England,data1,7124
cust-01654,Olivia,Martinez,omartinez@ryzen.com,Mumbai,India,data1,5812
cust-01655,Emma,Johnson,ejohnson@radon.com,Birmingham,England,info1,2450
cust-01656,Michael,Miller,mmiller@ideapad.com,Brisbane,Australia,data2,7555
cust-01657,Sophia,Rodriguez,srodriguez@ideapad.com,Brisbane,Australia,info1,3661
cust-01658,Isabella,Davis,idavis@ideapad.com,New York,USA,data2,8191
cust-01659,Michael,Brown,mbrown@radon.com,Manchester,England,data1,8276
cust-01660,Sophia,Davis,sdavis@ryzen.com,London,England,data2,2574
cust-01661,John,Davis,jdavis@ideapad.com,Chicago,USA,data1,3144
cust-01662,Liam,Rodriguez,lrodriguez@radon.com,London,England,info1,2782
cust-01663,Michael,Rodriguez,mrodriguez@ryzen.com,Bangalore,India,data1,9995
cust-01664,Olivia,Rodriguez,orodriguez@ryzen.com,New York,USA,info1,8285
cust-01665,Isabella,Brown,ibrown@radon.com,Chicago,USA,data2,9949
cust-01666,Ava,Miller,amiller@radon.com,Delhi,India,data1,2663
cust-01667,Isabella,Davis,idavis@ideapad.com,Delhi,India,info1,4931
cust-01668,Olivia,Jones,ojones@ryzen.com,Chicago,USA,info1,8222
cust-01669,Noah,Garcia,ngarcia@radon.com,Mumbai,India,data1,8677
cust-01670,Ava,Garcia,agarcia@ideapad.com,Los Angeles,USA,data1,3040
cust-01671,Emma,Garcia,egarcia@radon.com,Delhi,India,data2,3933
cust-01672,Olivia,Martinez,omartinez@ideapad.com,New York,USA,data2,2395
cust-01673,Ava,Smith,asmith@ideapad.com,Bangalore,India,data2,1024
cust-01674,Ava,Smith,asmith@ryzen.com,Melbourne,Australia,data1,9967
cust-01675,Liam,Jones,ljones@ryzen.com,Melbourne,Australia,data1,6402
cust-01676,Noah,Smith,nsmith@ideapad.com,London,England,data1,2497
cust-01677,James,Garcia,jgarcia@radon.com,Manchester,England,data1,5886
cust-01678,Isabella,Miller,imiller@ryzen.com,Sydney,Australia,data2,6351
cust-01679,Ava,Brown,abrown@ryzen.com,New York,USA,data2,9483
cust-01680,Isabella,Rodriguez,irodriguez@radon.com,Birmingham,England,data2,7966
cust-01681,Isabella,Martinez,imartinez@radon.com,Sydney,Australia,data1,6275
cust-01682,Olivia,Martinez,omartinez@radon.com,Mumbai,India,info1,3554
cust-01683,James,Martinez,jmartinez@ideapad.com,Sydney,Australia,data1,2904
cust-01684,Michael,Johnson,mjohnson@ideapad.com,Mumbai,India,data1,1967
cust-01685,Ava,Martinez,amartinez@radon.com,Brisbane,Australia,data1,4187
cust-01686,Ava,Martinez,amartinez@ideapad.com,New York,USA,data1,1214
cust-01687,Ava,Martinez,amartinez@radon.com,New York,USA,info1,5061
cust-01688,John,Rodriguez,jrodriguez@radon.com,Mumbai,India,data1,8868
cust-01689,Michael,Johnson,mjohnson@ryzen.com,Chicago,USA,data1,4462
cust-01690,John,Jones,jjones@ideapad.com,Melbourne,Australia,data1,7316
cust-01691,Michael,Garcia,mgarcia@radon.com,Sydney,Australia,data1,5836
cust-01692,Isabella,Williams,iwilliams@ideapad.com,New York,USA,data1,9023
cust-01693,James,Martinez,jmartinez@ideapad.com,Manchester,England,data2,7927
cust-01694,Sophia,Martinez,smartinez@ideapad.com,New York,USA,data2,9834
cust-01695,John,Garcia,jgarcia@radon.com,Los Angeles,USA,data1,4506
cust-01696,James,Jones,jjones@ryzen.com,Melbourne,Australia,data2,6862
cust-01697,Liam,Brown,lbrown@radon.com,Manchester,England,data2,2045
cust-01698,Sophia,Brown,sbrown@ideapad.com,Birmingham,England,info1,8588
cust-01699,Sophia,Brown,sbrown@ideapad.com,Birmingham,England,data2,3358
cust-01700,James,Jones,jjones@ryzen.com,New York,USA,info1,5630
cust-01701,John,Johnson,jjohnson@ryzen.com,London,England,data2,8540
cust-01702,Olivia,Miller,omiller@ryzen.com,Delhi,India,data1,4647
cust-01703,James,Smith,jsmith@radon.com,London,England,info1,3385
cust-01704,Noah,Miller,nmiller@radon.com,Los Angeles,USA,data2,8048
cust-01705,Michael,Jones,mjones@ryzen.com,Delhi,India,info1,9266
cust-01706,Isabella,Williams,iwilliams@ideapad.com,Delhi,India,data2,7251
cust-01707,Sophia,Garcia,sgarcia@ideapad.com,Sydney,Australia,data1,8259
cust-01708,Liam,Smith,lsmith@ryzen.com,Brisbane,Australia,info1,5441
cust-01709,Sophia,Davis,sdavis@ryzen.com,Delhi,India,info1,2764
cust-01710,Olivia,Williams,owilliams@ryzen.com,Sydney,Australia,data2,4534
cust-01711,Michael,Martinez,mmartinez@radon.com,New York,USA,data2,5921
cust-01712,Olivia,Williams,owilliams@ryzen.com,Chicago,USA,data2,6798
cust-01713,John,Garcia,jgarcia@radon.com,Mumbai,India,data1,6655
cust-01714,Noah,Rodriguez,nrodriguez@radon.com,Brisbane,Australia,info1,4725
cust-01715,Noah,Garcia,ngarcia@radon.com,Manchester,England,data2,5801
cust-01716,Olivia,Miller,omiller@ryzen.com,Melbourne,Australia,info1,2240
cust-01717,Liam,Johnson,ljohnson@ideapad.com,Birmingham,England,data2,9118
cust-01718,Noah,Johnson,njohnson@radon.com,Delhi,India,info1,7799
cust-01719,Isabella,Williams,iwilliams@ryzen.com,Melbourne,Australia,data1,1642
cust-01720,Emma,Davis,edavis@ideapad.com,Chicago,USA,data1,5347
cust-01721,Ava,Johnson,ajohnson@radon.com,Manchester,England,data2,5887
cust-01722,Olivia,Garcia,ogarcia@ryzen.com,Brisbane,Australia,data1,1205
cust-01723,Noah,Jones,njones@ideapad.com,Manchester,England,data2,6135
cust-01724,Isabella,Jones,ijones@ryzen.com,Mumbai,India,data1,8673
cust-01725,Isabella,Smith,ismith@ideapad.com,Sydney,Australia,info1,2762
cust-01726,Sophia,Garcia,sgarcia@ideapad.com,Brisbane,Australia,data2,3835
cust-01727,Ava,Martinez,amartinez@ideapad.com,London,England,data2,7809
cust-01728,Ava,Miller,amiller@ideapad.com,Manchester,England,info1,2554
cust-01729,Ava,Garcia,agarcia@ryzen.com,Brisbane,Australia,data1,8607
cust-01730,Sophia,Davis,sdavis@ryzen.com,Mumbai,India,data1,9934
cust-01731,Ava,Smith,asmith@ideapad.com,London,England,data2,1470
cust-01732,Isabella,Garcia,igarcia@radon.com,Birmingham,England,data1,4875
cust-01733,Michael,Johnson,mjohnson@radon.com,Birmingham,England,data2,4700
cust-01734,Liam,Smith,lsmith@radon.com,Bangalore,India,info1,8444
cust-01735,James,Smith,jsmith@ryzen.com,Mumbai,India,info1,9851
cust-01736,Ava,Brown,abrown@ideapad.com,London,England,data1,1468
cust-01737,Sophia,Davis,sdavis@ryzen.com,Bangalore,India,data1,4878
cust-01738,Sophia,Davis,sdavis@ideapad.com,Melbourne,Australia,info1,5666
cust-01739,John,Williams,jwilliams@radon.com,Manchester,England,info1,7424
cust-01740,John,Williams,jwilliams@ryzen.com,Delhi,India,data1,2087
cust-01741,Ava,Brown,abrown@ideapad.com,Los Angeles,USA,data2,7710
cust-01742,Michael,Miller,mmiller@ideapad.com,Melbourne,Australia,data2,8356
cust-01743,James,Garcia,jgarcia@radon.com,Bangalore,India,data2,9197
cust-01744,James,Williams,jwilliams@ideapad.com,Chicago,USA,data1,7239
cust-01745,Noah,Williams,nwilliams@ryzen.com,Birmingham,England,data1,2277
cust-01746,Sophia,Johnson,sjohnson@ideapad.com,Melbourne,Australia,info1,4425
cust-01747,John,Martinez,jmartinez@ryzen.com,Brisbane,Australia,info1,6566
cust-01748,James,Johnson,jjohnson@ideapad.com,Delhi,India,info1,4222
cust-01749,Emma,Garcia,egarcia@ryzen.com,Los Angeles,USA,data1,4575
cust-01750,Noah,Martinez,nmartinez@radon.com,Birmingham,England,data1,5269
cust-01751,Sophia,Miller,smiller@ideapad.com,New York,USA,data2,1780
cust-01752,Liam,Williams,lwilliams@ideapad.com,Birmingham,England,data2,7247
cust-01753,Olivia,Garcia,ogarcia@ideapad.com,Melbourne,Australia,info1,5308
cust-01754,John,Davis,jdavis@radon.com,Manchester,England,data2,1499
cust-01755,James,Davis,jdavis@radon.com,Bangalore,India,data1,9289
cust-01756,Olivia,Miller,omiller@ideapad.com,Brisbane,Australia,data2,3130
cust-01757,Noah,Miller,nmiller@ideapad.com,New York,USA,data2,4356
cust-01758,Emma,Rodriguez,erodriguez@radon.com,London,England,info1,8602
cust-01759,Liam,Rodriguez,lrodriguez@ryzen.com,Sydney,Australia,data2,6431
cust-01760,Emma,Miller,emiller@ideapad.com,London,England,info1,5971
cust-01761,Olivia,Davis,odavis@radon.com,Birmingham,England,data1,1862
cust-01762,John,Johnson,jjohnson@radon.com,New York,USA,info1,7736
cust-01763,Olivia,Williams,owilliams@radon.com,Mumbai,India,data1,2713
cust-01764,Noah,Jones,njones@radon.com,Melbourne,Australia,data2,2648
